index,job_title,salary_estimate,Rating,company_name,Location,Size,founded,industry,sector,revenue,type_of_ownership
592,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
593,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
594,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
595,Business Analyst,$49K - $105K (Glassdoor est.),3.4,Crescent Bank,"Carrollton, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
596,Salesforce Business Analyst (REMOTE),$75K - $115K (Employer est.),5.0,The Hunley Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
597,Data Analyst,$100K - $130K (Employer est.),4.8,IntraFi Network,"Arlington, VA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
598,Data Analyst Entry Level,-1,-1,Confidential,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
599,COVID Nurse Analyst/Abstractor (Remote),$34K - $84K (Glassdoor est.),3.7,Alaka`ina Foundation Family of Companies,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
600,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
601,Epic Application Analyst – Multiple Applications (Remote within Oregon),$27 - $78 Per Hour(Employer est.),3.7,Samaritan Health Services,Oregon,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
602,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
603,Business Analyst,,3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
604,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
605,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
606,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
607,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
608,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
609,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
610,Data Analyst,$45K - $87K (Glassdoor est.),3.8,BAE Systems,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
611,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
612,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
613,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
614,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
615,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
616,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
617,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
618,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
619,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
620,Business Analyst,$85K - $95K (Employer est.),3.6,Goodway Technologies,"Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
621,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
622,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
623,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
624,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
625,Research Analyst,-1,-1,"The Freedonia Group, a division of Marketresearch.com",Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
626,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
627,Servicing Analyst,$23 - $26 Per Hour(Employer est.),3.7,Covius,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
628,Data Analyst,$100K - $130K (Employer est.),4.8,IntraFi Network,"Arlington, VA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
629,Business Analyst,$49K - $105K (Glassdoor est.),3.4,Crescent Bank,"Carrollton, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
630,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
631,Power BI Healthcare Analyst,$75K - $85K (Employer est.),2.9,Tapestry Health,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
632,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
633,Business Analyst,$60K (Employer est.),3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
634,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
635,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
636,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
637,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
638,COVID Nurse Analyst/Abstractor (Remote),$34K - $84K (Glassdoor est.),3.7,Alaka`ina Foundation Family of Companies,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
639,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
640,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
641,Portfolio Investment Analyst,$200K - $250K (Employer est.),-1,Prosperity Life Group,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
642,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
643,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
644,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
645,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
646,Collateral Analyst,$51K - $110K (Glassdoor est.),3.3,MUFG,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
647,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
648,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
649,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
650,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
651,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
652,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
653,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
654,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
655,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
656,Fixed Income / Credit Research Analyst,$69K - $145K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
657,Innovation Analyst,$60K - $108K (Glassdoor est.),4.0,Interaudi Bank,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
658,Digital Analytics Analyst,$90K (Employer est.),3.8,Acronym Media Inc,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
659,Capital Markets Middle Office Analyst 1 - Structured Product Middle Office,-1,3.6,Wells Fargo,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
660,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
661,Epic Application Analyst – Multiple Applications (Remote within Oregon),$27 - $78 Per Hour(Employer est.),3.7,Samaritan Health Services,Oregon,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
662,Power BI Healthcare Analyst,$75K - $85K (Employer est.),2.9,Tapestry Health,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
663,Data Analyst-FI,,4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
664,Business Analyst,$60K (Employer est.),3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
665,COVID Nurse Analyst/Abstractor (Remote),$34K - $84K (Glassdoor est.),3.7,Alaka`ina Foundation Family of Companies,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
666,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
667,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
668,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
669,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
670,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
671,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
672,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
673,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
674,Quality Assurance Analyst,-1,-1,Skywriter MD,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
675,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
676,Collateral Analyst,$51K - $110K (Glassdoor est.),3.3,MUFG,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
677,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
678,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
679,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
680,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
681,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
682,Portfolio Analyst,$75K - $100K (Employer est.),-1,Salem Investment Counselors,"Durham, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
683,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
684,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
685,Innovation Analyst,$60K - $108K (Glassdoor est.),4.0,Interaudi Bank,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
686,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
687,Digital Analytics Analyst,$90K (Employer est.),3.8,Acronym Media Inc,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
688,Fixed Income / Credit Research Analyst,$69K - $145K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
689,Data Analyst,-1,3.7,Tetra Tech Inc.,California,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
690,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
691,Power BI Healthcare Analyst,$75K - $85K (Employer est.),2.9,Tapestry Health,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
692,Data Analyst-FI,$60K - $104K (Glassdoor est.),4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
693,Business Analyst,$60K (Employer est.),3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
694,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
695,COVID Nurse Analyst/Abstractor (Remote),$34K - $84K (Glassdoor est.),3.7,Alaka`ina Foundation Family of Companies,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
696,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
697,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
698,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
699,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
700,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
701,Capital Markets Middle Office Analyst 1 - Structured Product Middle Office,-1,3.6,Wells Fargo,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
702,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
703,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
704,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
705,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
706,Jr. QA Analyst,$50K - $55K (Employer est.),4.4,Gridline,"Scottsdale, AZ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
707,Junior Business Analyst (Permanently Remote),$35K - $60K (Employer est.),-1,Clarity Ventures,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
708,Insights Analyst,$73K - $103K (Employer est.),4.3,Indeed,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
709,Junior Data Analyst,$43K - $83K (Glassdoor est.),3.8,Comcast,"West Chester, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
710,Innovation Analyst,$60K - $108K (Glassdoor est.),4.0,Interaudi Bank,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
711,Data Visualization Analyst,$70K - $90K (Employer est.),-1,Brightfield Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
712,Jr. Deal Support Analyst (Remote),$50K - $60K (Employer est.),3.7,Covius,"Tampa, FL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
713,Digital Analytics Analyst,$90K (Employer est.),3.8,Acronym Media Inc,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
714,Fixed Income / Credit Research Analyst,$69K - $145K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
715,Data Analyst,$100K - $130K (Employer est.),4.8,IntraFi Network,"Arlington, VA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
716,Remote Analyst,$35K - $69K (Glassdoor est.),-1,QHR Health,"Brentwood, TN",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
717,Salesforce Business Analyst (REMOTE),$75K - $115K (Employer est.),5.0,The Hunley Group,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
718,Data Analyst Entry Level,-1,-1,Confidential,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
719,Business Analyst,$70K - $75K (Employer est.),4.5,TruHearing,"Draper, UT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
720,Clinical Practice Data Analyst Coordinator,$68K (Employer est.),3.3,SIU Medicine,"Springfield, IL",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
721,Epic Application Analyst – Multiple Applications (Remote within Oregon),$27 - $78 Per Hour(Employer est.),3.7,Samaritan Health Services,Oregon,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
722,Power BI Healthcare Analyst,$75K - $85K (Employer est.),2.9,Tapestry Health,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
723,Data Analyst-FI,,4.2,Colgate-Palmolive,"Piscataway, NJ",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
724,Business Analyst,$60K (Employer est.),3.3,The DDS Companies,"Canonsburg, PA",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
725,Business Analyst ( REMOTE),$47K - $112K (Glassdoor est.),3.2,Knowledge Services,"Augusta, ME",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
726,Clinical Application Data Analyst,$56K - $104K (Glassdoor est.),4.5,Kahuku Medical Center,"Kahuku, HI",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
727,COVID Nurse Analyst/Abstractor (Remote),$34K - $84K (Glassdoor est.),3.7,Alaka`ina Foundation Family of Companies,"San Antonio, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
728,"Business Intelligence Analyst, Strategic Partnerships",$60K - $122K (Glassdoor est.),4.0,Memorial Sloan Kettering Cancer Center,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
729,"Data Modeling & Visualization Development Analyst, Enterprise Products",$89K - $171K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
730,Data Analyst,$60K - $110K (Employer est.),-1,"Battea - Class Action Services, LLC","Stamford, CT",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
731,Power BI/Data Analyst,$60K - $130K (Employer est.),3.1,Automotive Group,United States,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
732,Capital Markets Middle Office Analyst 1 - Structured Product Middle Office,-1,3.6,Wells Fargo,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
733,Junior Data Analytics Analyst,$51K - $99K (Glassdoor est.),3.8,Macquarie Group Limited,"Houston, TX",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
734,Enterprise Data - Regulatory Product Analyst,$81K - $168K (Glassdoor est.),4.1,Bloomberg,"New York, NY",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
735,Junior Financial Crimes Prevention Analyst,$55K - $60K (Employer est.),4.0,Funding Circle US,"Denver, CO",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
736,"Category I, II, III, IV Vibration Analyst",$35K - $140K (Employer est.),-1,Confidential,Remote,1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
737,junior Level Business Analyst,$30 - $35 Per Hour(Employer est.),3.8,Agama Solutions,"California, MD",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
738,Junior Business Analyst/Data Analyst,$35 - $84 Per Hour(Employer est.),-1,IT Automation LLC,"Cary, NC",1001 to 5000 Employees,Company - Public,Health Care,Health Care,-1,Health Care Services & Hospitals
